id,tau_days,p_days,tau_length,p_length,tau,p,lon,lat,p_days_adj,p_length_adj,p_number_adj,days_sig,length_sig,num_sig
01270,0.3346141576766968,0.008891105651855469,0.2874164879322052,0.0326310396194458,0.17180296778678894,0.2431962490081787,10.9613,50.9827,0.017389956642599666,0.07482634947217744,0.36405249793877764,1,0,0
01279,0.5333405137062073,2.110004425048828e-5,0.4370112717151642,7.807016372680664e-4,0.4180435538291931,0.00321805477142334,11.0075,49.6497,6.835195753309462e-4,0.011769572893778484,0.05050645934210884,1,1,0
01297,0.21605820953845978,0.08738052845001221,0.18904726207256317,0.16064822673797607,0.22667190432548523,0.11264026165008545,10.0138,51.2041,0.10613342724978651,0.21473582066483235,0.2287199206024636,0,0,0
01300,0.28854528069496155,0.03318905830383301,0.22997291386127472,0.10729825496673584,0.2471563220024109,0.1081932783126831,8.1565,51.254,0.0478666911254058,0.1621666808019985,0.22483915649354458,1,0,0
01303,0.3153284788131714,0.012954354286193848,0.2928600609302521,0.027288079261779785,0.21850818395614624,0.12984085083007813,6.9677,51.4041,0.022849947214126587,0.06671830090609464,0.2455958998795097,1,0,0
01327,0.4277043044567108,6.488561630249023e-4,0.32222887873649597,0.014097452163696289,0.3023518919944763,0.03335976600646973,6.7905,50.7119,0.0031962173956411855,0.047467370576496366,0.11524282802234996,1,1,0
01332,0.3112315833568573,0.013806939125061035,0.14042335748672485,0.29676342010498047,0.060988664627075195,0.6852027177810669,12.7241,48.4832,0.023694489079137,0.3524065613746643,0.7649145490454828,1,0,0
01346,1,1,1,1,1,1,8.0038,47.8748,1,1,1,0,0,0
01357,0.46255946159362793,2.588033676147461e-4,0.33336156606674194,0.011387109756469727,0.3623363673686981,0.011584639549255371,11.8376,49.9807,0.0022206998640491114,0.04225798116789924,0.09210633530336268,1,1,0
01358,0.30148598551750183,0.0359654426574707,0.2955402135848999,0.04236948490142822,1,1,12.9536,50.4283,0.05061803040681062,0.08771558695061263,1,0,0,0
01379,1,1,1,1,1,1,9.3753,54.7737,1,1,1,0,0,0
01411,0.17579160630702972,0.20296549797058105,0.08446516841650009,0.5722312927246094,0.1504487842321396,0.3443334102630615,10.0479,50.5309,0.229739670043296,0.6088540954589844,0.4534291442077939,0,0,0
01420,0.45045825839042664,3.396272659301758e-4,0.2336301952600479,0.07956540584564209,0.28428155183792114,0.044394493103027344,8.5213,50.0259,0.0024374723434448242,0.12905120704232192,0.13369325796763104,1,0,0
01443,0.2874513566493988,0.022433876991271973,0.1445905566215515,0.27483034133911133,0.1794351488351822,0.21016156673431396,7.8343,48.0232,0.03469425162603689,0.3353434440192826,0.3236224871839402,1,0,0
01451,0.22401729226112366,0.07685613632202148,0.19138690829277039,0.14988327026367188,0.150481715798378,0.3066849708557129,9.2493,53.8277,0.09553145916662484,0.20551005098008618,0.42239602816473576,0,0,0
01468,0.38293856382369995,0.002501964569091797,0.2667892575263977,0.04253876209259033,0.251699298620224,0.0805046558380127,8.409,48.4538,0.0069325268268585205,0.08771558695061263,0.19827998567510532,1,0,0
01490,1,1,1,1,1,1,9.4795,47.6454,1,1,1,0,0,0
01503,0.19356083869934082,0.16441619396209717,0.10480199009180069,0.4779963493347168,0.1085108295083046,0.4951484203338623,7.902,53.0643,0.18770260769921823,0.523238802152406,0.5853754658169217,0,0,0
01526,0.3653876483440399,0.0075190067291259766,0.27487054467201233,0.05452251434326172,0.35374999046325684,0.02171611785888672,9.6532,50.5668,0.015385044538057766,0.10285807670430934,0.09918069070385348,1,0,0
01544,0.3224823772907257,0.010146617889404297,0.29386311769485474,0.025900840759277344,0.21802331507205963,0.13544774055480957,11.3942,52.5129,0.019177698588871455,0.06438900599969882,0.25372604920830527,1,0,0
01550,0.34198853373527527,0.006263136863708496,0.18908199667930603,0.15730750560760498,0.20443615317344666,0.15710151195526123,11.0621,47.483,0.01399995298946605,0.21198635751550848,0.2719898054676671,1,0,0
01580,0.452966570854187,2.9337406158447266e-4,0.3269672989845276,0.012516498565673828,0.38305017352104187,0.006585478782653809,7.9548,49.9859,0.002295220599454992,0.045608063266701894,0.08110724045680119,1,1,0
01590,0.32895857095718384,0.009571433067321777,0.16030864417552948,0.23145532608032227,0.12040136754512787,0.4084271192550659,6.2463,51.4942,0.018316555366241674,0.29178728311547736,0.50298085698375,1,0,0
01602,0.6199663877487183,2.7418136596679688e-06,0.5312008857727051,1.0561943054199219e-4,0.4485231935977936,0.0024204254150390625,7.993,48.433,3.6466121673583984e-4,0.005980443954467774,0.05050645934210884,1,1,0
01605,0.3702941834926605,0.0029861927032470703,0.412834495306015,0.001790165901184082,0.4305960536003113,0.0023903846740722656,12.1602,52.3875,0.007711915136540978,0.014429822112574722,0.05050645934210884,1,1,0
01612,0.3385133743286133,0.007223844528198242,0.3767012357711792,0.005113720893859863,0.31953102350234985,0.025818824768066406,12.1289,50.8812,0.015250338448418511,0.028962345123291017,0.10250458788515916,1,1,0
01639,0.2991255223751068,0.01739025115966797,0.21447323262691498,0.10212206840515137,0.18554817140102386,0.19187486171722412,8.6439,50.6017,0.02909312458158289,0.15680122512510453,0.3020042202176427,1,0,0
01645,0.43059784173965454,5.828142166137695e-4,0.3250099718570709,0.013596057891845703,0.3249874413013458,0.02243506908416748,9.05,50.9656,0.0030397761101816217,0.04696819999001243,0.09918069070385348,1,1,0
01684,0.368088960647583,0.0031266212463378906,0.32283714413642883,0.013132452964782715,0.2187749445438385,0.12484431266784668,14.9506,51.1621,0.007921733946170448,0.04687857627868652,0.2455958998795097,1,1,0
01691,0.25313276052474976,0.044667959213256836,0.1927424967288971,0.1496948003768921,0.22771793603897095,0.11140024662017822,9.9507,51.5002,0.05970692035540864,0.20551005098008618,0.22794204308436466,0,0,0
01694,0.42732709646224976,7.079839706420898e-4,0.4251759946346283,0.0012235641479492188,0.40352678298950195,0.004869341850280762,12.1034,53.6058,0.0034240679307417435,0.013018722534179688,0.06476224660873413,1,1,0
01736,0.32384446263313293,0.01053619384765625,0.3889012336730957,0.003379344940185547,0.36568155884742737,0.010871648788452148,10.6797,53.5731,0.019462691413031686,0.02231974136538622,0.09210633530336268,1,1,0
01757,0.271949827671051,0.033290743827819824,0.24791865050792694,0.06648862361907959,0.19985242187976837,0.17334294319152832,13.4056,54.0967,0.0478666911254058,0.11712565485215344,0.28818264305591584,1,0,0
01759,0.2511371970176697,0.11314749717712402,0.17729133367538452,0.290224552154541,1,1,13.9104,54.2437,0.13317360287219024,0.3495760222905362,1,0,0,0
01803,0.1560809463262558,0.22277474403381348,0.16574594378471375,0.2096846103668213,0.10233928263187408,0.4844857454299927,12.3238,54.0714,0.2510935674279423,0.2694497891670264,0.5753268226981163,0,0,0
01869,0.37236469984054565,0.0031499862670898438,0.3713006377220154,0.004868745803833008,0.32860293984413147,0.02398538589477539,13.9339,53.3154,0.007921733946170448,0.02877969741821289,0.10042403265833855,1,1,0
01964,0.5005678534507751,8.58306884765625e-5,0.389299601316452,0.003077864646911621,0.35755839943885803,0.012550115585327148,6.3821,49.9445,0.0012683868408203125,0.021545052528381348,0.09538087844848632,1,1,0
01975,0.14701271057128906,0.2520630359649658,0.15217240154743195,0.25342440605163574,0.15785956382751465,0.2758476734161377,9.9881,53.6332,0.28171751078437357,0.3179759057062977,0.393799521706321,0,0,0
01981,0.32346832752227783,0.010290861129760742,0.36906948685646057,0.005444049835205078,0.3498823344707489,0.01500558853149414,9.8957,53.4776,0.019177698588871455,0.028962345123291017,0.09918069070385348,1,1,0
01993,-0.4961510896682739,2.1091106464155018e-4,-0.46557724475860596,6.399087142199278e-4,-0.36125677824020386,0.014462431892752647,9.3896,52.0848,0.0020036551140947267,0.01134771453216672,0.09918069070385348,1,1,0
02014,0.3633221685886383,0.0039789676666259766,0.29580819606781006,0.027590274810791016,0.1902340054512024,0.19025635719299316,9.6779,52.4644,0.009710141278188164,0.06671830090609464,0.30136833588282264,1,0,0
02039,0.26224401593208313,0.14260554313659668,0.2864900231361389,0.13628971576690674,0.03604920953512192,0.9272644519805908,10.5699,51.9002,0.16492641075797704,0.1928354489042404,0.9710722213655005,0,0,0
02044,0.3716280460357666,0.0031567811965942383,0.25420844554901123,0.05522608757019043,0.28117987513542175,0.05092024803161621,11.1366,51.652,0.007921733946170448,0.10317994331146454,0.144093467834148,1,0,0
02074,0.41706180572509766,9.883642196655273e-4,0.23120495676994324,0.07950425148010254,0.19925320148468018,0.16440117359161377,8.98,48.3752,0.0044560149564581404,0.12905120704232192,0.27503592563125323,1,0,0
02110,0.38813692331314087,0.0020138025283813477,0.2754020392894745,0.03827524185180664,0.09899667650461197,0.4988107681274414,6.1042,51.0411,0.006228738052900448,0.08210656719823037,0.5870958598314133,1,0,0
02115,-0.026183752343058586,0.8836947679519653,-0.026183752343058586,0.8836947679519653,1,1,7.892,54.175,0.9040877241354721,0.9075784103290454,1,0,0,0
02171,0.37914708256721497,0.002786874771118164,0.24126200377941132,0.07282543182373047,0.13000789284706116,0.3728220462799072,9.7377,50.852,0.007339689991261699,0.12287893891334534,0.4790853348331175,1,0,0
02201,0.33473438024520874,0.01774275302886963,0.26751983165740967,0.06911671161651611,0.13591507077217102,0.4025038480758667,13.1044,54.575,0.02949732691049576,0.12074047911400888,0.500308521440096,1,0,0
02211,0.24332651495933533,0.05481851100921631,0.20016948878765106,0.1333022117614746,0.24646589159965515,0.08240795135498047,7.6525,50.737,0.07078506761384243,0.19063649639006586,0.20110564275619086,0,0,0
02252,0.43996912240982056,0.0014551877975463867,0.4585953950881958,0.001120448112487793,0.2156791239976883,0.15819907188415527,14.7456,50.8992,0.00553686088985867,0.012796173493067425,0.2719898054676671,1,1,0
02261,0.40270864963531494,0.0014876127243041992,0.2271554321050644,0.0891411304473877,0.12880703806877136,0.3827188014984131,11.876,50.3123,0.00553686088985867,0.1394796511706184,0.48943846730085516,1,0,0
02290,0.38364848494529724,0.0023415088653564453,0.2638440430164337,0.04666411876678467,0.24104905128479004,0.0894540548324585,11.0108,47.8009,0.006625971895583133,0.09332823753356934,0.20906158288319907,1,0,0
02323,0.28294065594673157,0.0988314151763916,0.1883004605770111,0.29583537578582764,0.24308113753795624,0.21047627925872803,9.4953,51.8529,0.11740279197692871,0.3524065613746643,0.3236224871839402,0,0,0
02349,-0.35451313853263855,0.017198115587234497,-0.3472035825252533,0.019658099859952927,-0.05080004781484604,0.7798545956611633,8.2033,48.6136,0.028953789532939093,0.05622639314782235,0.8501693542863502,1,0,0
